City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,belo sur tsiribihina,-19.7,44.55,293.14,75,38,1.42,MG,2023-09-02 19:25:28
288,nova vicosa,-17.8919,-39.3719,295.27,74,22,3.08,BR,2023-09-02 19:25:28
289,tura,25.5198,90.2201,297.63,91,100,1.29,IN,2023-09-02 19:25:28
290,island harbour,50.724,-1.2758,290.36,91,56,3.54,GB,2023-09-02 19:25:28
291,hauterive,46.0901,3.4459,291.57,72,79,1.38,FR,2023-09-02 19:25:28
292,tazovsky,67.4667,78.7,280.17,91,98,6.19,RU,2023-09-02 19:25:29
293,margate,51.3813,1.3862,290.87,88,56,1.79,GB,2023-09-02 19:25:29
294,howrah,22.5892,88.3103,300.15,94,40,0.0,IN,2023-09-02 19:25:29
295,san borja,-14.8167,-66.85,306.08,39,99,3.72,BO,2023-09-02 19:25:30
296,goz beida,13.95,20.55,298.55,73,79,4.78,TD,2023-09-02 19:25:31
297,nadym,65.5333,72.5167,279.28,94,1,4.75,RU,2023-09-02 19:25:01
298,tofol,5.3248,163.0078,301.37,73,100,4.48,FM,2023-09-02 19:25:32
299,salekhard,66.53,66.6019,281.96,95,38,3.07,RU,2023-09-02 19:25:32
300,rizhao,35.4275,119.4553,295.19,73,78,0.86,CN,2023-09-02 19:25:33
301,tabarka,36.9544,8.758,298.51,88,40,3.09,TN,2023-09-02 19:25:33
302,colonia,50.9333,6.95,292.02,86,20,0.51,DE,2023-09-02 19:25:13
303,ntungamo,-0.8833,29.65,293.38,72,54,0.95,UG,2023-09-02 19:25:33
304,saint joseph,39.7686,-94.8466,304.93,40,0,4.12,US,2023-09-02 19:23:41
305,sallanches,45.9442,6.6316,292.45,82,73,1.89,FR,2023-09-02 19:25:34
306,batang,-6.4846,110.7083,295.67,77,90,3.11,ID,2023-09-02 19:20:40
307,burhar,23.2167,81.5333,299.51,69,100,2.0,IN,2023-09-02 19:25:34
308,turabah,21.2141,41.6331,301.77,34,61,2.85,SA,2023-09-02 19:25:34
309,taytay,14.5678,121.1394,300.11,77,100,2.57,PH,2023-09-02 19:25:35
310,petropavlovsk-kamchatsky,53.0452,158.6483,290.48,68,0,5.0,RU,2023-09-02 19:24:56
311,nar'yan-mar,67.6713,53.087,289.07,93,98,1.06,RU,2023-09-02 19:25:35
312,dataganj,28.0333,79.4,300.29,57,0,2.49,IN,2023-09-02 19:25:35
313,selfoss,63.9331,-20.9971,281.51,79,10,11.31,IS,2023-09-02 19:25:36
314,bismarck,46.8083,-100.7837,310.06,26,0,6.69,US,2023-09-02 19:25:01
315,new norfolk,-42.7826,147.0587,282.55,68,10,1.26,AU,2023-09-02 19:25:36
316,vernon,50.2581,-119.2691,305.24,36,8,1.03,CA,2023-09-02 19:23:37
317,detroit lakes,46.8172,-95.8453,303.18,54,0,4.63,US,2023-09-02 19:23:13
318,isla vista,34.4133,-119.861,297.04,76,100,3.6,US,2023-09-02 19:25:37
319,chernyshevskiy,63.0128,112.4714,276.96,65,36,1.51,RU,2023-09-02 19:25:07
320,port douglas,-16.4833,145.4667,296.84,59,43,3.95,AU,2023-09-02 19:25:37
321,taunggyi,20.7833,97.0333,290.83,97,100,0.93,MM,2023-09-02 19:25:37
322,broome,42.2506,-75.833,297.36,76,0,1.54,US,2023-09-02 19:25:37
323,kristiansund,63.1115,7.732,284.51,93,100,0.51,NO,2023-09-02 19:25:37
324,santa terezinha,-29.9002,-50.0904,291.22,87,100,2.77,BR,2023-09-02 19:25:38
325,eyl,7.9803,49.8164,298.25,82,93,9.94,SO,2023-09-02 19:25:38
326,isangel,-19.55,169.2667,297.21,88,100,0.0,VU,2023-09-02 19:25:38
327,fortuna,40.5982,-124.1573,296.66,61,40,3.09,US,2023-09-02 19:25:12
328,bangui,4.3612,18.555,298.25,88,20,4.12,CF,2023-09-02 19:25:38
329,gudauta,43.1055,40.6207,297.34,73,72,2.67,GE,2023-09-02 19:25:39
330,berdigestyakh,62.0989,126.6992,279.65,58,94,4.0,RU,2023-09-02 19:25:39
331,nezlobnaya,44.1181,43.4028,290.23,61,74,1.26,RU,2023-09-02 19:25:39
332,taunsa,30.7048,70.6505,306.14,29,0,3.71,PK,2023-09-02 19:25:39
333,gornopravdinsk,60.05,69.9,283.39,91,7,3.63,RU,2023-09-02 19:25:39
334,meulaboh,4.1363,96.1285,297.98,89,100,2.4,ID,2023-09-02 19:25:21
335,ruska poliana,49.417,31.9201,291.3,41,34,1.45,UA,2023-09-02 19:25:40
336,timimoun,29.2639,0.231,305.36,5,0,4.63,DZ,2023-09-02 19:25:40
337,fort mcmurray,56.7268,-111.381,293.92,40,100,5.14,CA,2023-09-02 19:20:41
338,general levalle,-34.0147,-63.9241,280.72,86,100,3.8,AR,2023-09-02 19:25:41
339,tsiombe,-25.3,45.4833,292.06,96,10,3.12,MG,2023-09-02 19:25:41
340,yanjiang,30.1211,104.6481,294.64,79,0,0.84,CN,2023-09-02 19:25:41
341,yerofey pavlovich,53.9667,121.9667,277.09,60,30,1.64,RU,2023-09-02 19:25:43
342,dwarka,22.2394,68.9678,299.99,75,3,4.45,IN,2023-09-02 19:25:43
343,chesma,53.8111,60.6533,284.11,93,82,7.38,RU,2023-09-02 19:25:43
344,pemangkat,1.1667,108.9667,298.67,82,95,4.71,ID,2023-09-02 19:25:43
345,kuqa,41.7278,82.9364,297.83,23,1,2.18,CN,2023-09-02 19:25:43
346,georgetown,5.4112,100.3354,299.11,92,20,0.0,MY,2023-09-02 19:25:26
347,hami,42.8,93.45,299.13,16,1,2.57,CN,2023-09-02 19:25:44
348,abdanan,32.9926,47.4198,301.76,21,0,1.87,IR,2023-09-02 19:25:44
349,fort bragg,35.139,-79.006,300.27,54,0,2.06,US,2023-09-02 19:25:44
350,fauske,67.2588,15.3918,285.8,94,88,0.46,NO,2023-09-02 19:23:53
351,aykhal,66.0,111.5,278.5,59,100,2.87,RU,2023-09-02 19:25:11
352,kingston,17.997,-76.7936,304.68,76,40,5.66,JM,2023-09-02 19:20:57
353,sao jose do belmonte,-7.8614,-38.7597,299.25,56,21,6.32,BR,2023-09-02 19:25:45
354,el calafate,-50.3408,-72.2768,273.5,76,22,1.6,AR,2023-09-02 19:25:45
355,ituango,7.1712,-75.764,291.94,96,100,0.6,CO,2023-09-02 19:25:45
356,sudzha,51.1976,35.2726,286.99,65,23,2.85,RU,2023-09-02 19:25:45
357,kuanda,56.3161,116.0806,280.0,61,21,1.52,RU,2023-09-02 19:25:46
358,afaahiti,-17.75,-149.2833,299.08,79,93,6.89,PF,2023-09-02 19:25:46
359,rawson,-43.3002,-65.1023,283.25,36,15,4.69,AR,2023-09-02 19:25:46
360,la cruz,23.9167,-106.9,304.47,68,31,5.79,MX,2023-09-02 19:25:46
361,kabompo,-13.5927,24.2008,290.01,29,0,2.01,ZM,2023-09-02 19:25:46
362,ghadamis,30.1337,9.5007,308.12,16,61,7.14,LY,2023-09-02 19:25:47
363,uturoa,-16.7333,-151.4333,297.58,76,90,7.49,PF,2023-09-02 19:25:47
364,avarua,-21.2078,-159.775,297.18,50,75,4.63,CK,2023-09-02 19:25:48
365,mendi,-6.1761,143.6513,290.32,78,96,0.96,PG,2023-09-02 19:25:48
366,abbeville,50.1,1.8333,291.75,94,51,2.96,FR,2023-09-02 19:25:49
367,molde,62.7375,7.1591,286.32,100,100,2.06,NO,2023-09-02 19:25:30
368,porto novo,6.4965,2.6036,297.1,92,100,4.77,BJ,2023-09-02 19:25:49
369,oyon,-10.6681,-76.7731,280.46,88,97,1.83,PE,2023-09-02 19:25:49
370,bonthe,7.5264,-12.505,298.5,88,13,3.17,SL,2023-09-02 19:25:49
371,merizo village,13.2658,144.6691,303.0,84,90,3.47,GU,2023-09-02 19:25:50
372,crane,31.3974,-102.3501,309.2,14,0,4.7,US,2023-09-02 19:25:50
373,colares,38.7992,-9.4469,293.12,79,37,11.18,PT,2023-09-02 19:25:50
374,susuman,62.7833,148.1667,273.32,86,100,2.16,RU,2023-09-02 19:25:50
375,ojinaga,29.5667,-104.4167,310.69,24,0,3.6,MX,2023-09-02 19:25:50
376,puerto baquerizo moreno,-0.9,-89.6,297.59,81,47,5.5,EC,2023-09-02 19:22:23
377,chazuta,-6.5742,-76.1367,304.62,57,45,0.55,PE,2023-09-02 19:23:19
378,kapuskasing,49.4169,-82.4331,299.2,61,75,4.12,CA,2023-09-02 19:25:51
379,lazaro cardenas,17.9583,-102.2,303.71,73,95,4.8,MX,2023-09-02 19:25:51
380,solnechnyy,50.7214,136.6319,293.6,71,90,1.01,RU,2023-09-02 19:25:51
381,wuyo,10.3852,11.6968,298.98,66,2,3.02,NG,2023-09-02 19:25:52
382,forster,-32.1667,152.5167,291.69,65,75,1.99,AU,2023-09-02 19:25:52
383,nizhniy odes,63.6445,54.856,285.75,80,23,0.35,RU,2023-09-02 19:25:52
384,ust'-kulom,61.6864,53.6902,283.37,86,20,0.99,RU,2023-09-02 19:25:52
385,yebaishou,41.3975,119.6408,291.24,74,30,2.56,CN,2023-09-02 19:25:52
386,glace bay,46.1969,-59.957,291.57,82,40,4.12,CA,2023-09-02 19:25:53
387,guelendeng,10.9176,15.5501,299.08,71,6,0.82,TD,2023-09-02 19:25:53
388,yarmouth,41.7057,-70.2286,293.15,79,0,7.72,US,2023-09-02 19:25:53
389,karasburg,-28.0167,18.75,283.72,27,51,1.39,NA,2023-09-02 19:25:53
390,caconda,-13.7333,15.0667,290.06,40,0,1.45,AO,2023-09-02 19:25:53
391,vila franca do campo,37.7167,-25.4333,294.38,77,27,2.41,PT,2023-09-02 19:25:54
392,baiti,13.745,-14.7482,300.28,84,1,5.1,SN,2023-09-02 19:25:54
393,st. catharines,43.1668,-79.2496,297.09,69,75,6.69,CA,2023-09-02 19:24:40
394,fale old settlement,-9.3852,-171.2468,301.01,78,100,7.33,TK,2023-09-02 19:25:54
395,siwa oasis,29.2041,25.5195,300.61,40,0,3.83,EG,2023-09-02 19:25:54
396,nhamunda,-2.1861,-56.7131,303.2,33,10,1.81,BR,2023-09-02 19:25:55
397,kanel,15.4916,-13.1763,305.29,59,21,7.75,SN,2023-09-02 19:25:55
398,nola,40.922,14.5329,297.07,82,72,0.77,IT,2023-09-02 19:25:55
399,matthew town,20.95,-73.6667,302.48,71,100,4.06,BS,2023-09-02 19:25:55
400,motygino,58.1831,94.7592,280.45,68,79,1.52,RU,2023-09-02 19:25:55
401,zhanaozen,43.3,52.8,293.85,45,1,3.53,KZ,2023-09-02 19:25:56
402,warwick,41.7001,-71.4162,294.55,75,75,4.92,US,2023-09-02 19:22:52
403,ingeniero jacobacci,-41.3427,-69.5448,276.95,50,45,4.18,AR,2023-09-02 19:25:56
404,hammerfest,70.6634,23.6821,282.4,100,100,3.09,NO,2023-09-02 19:25:20
405,yeraliyev,43.2,51.65,295.56,50,1,4.14,KZ,2023-09-02 19:25:56
406,konarka,19.9,86.1167,299.37,83,100,3.24,IN,2023-09-02 19:25:57
407,fisterra,42.9049,-9.2629,293.72,84,81,10.75,ES,2023-09-02 19:25:57
408,hemsby,52.6971,1.6918,287.58,83,90,1.72,GB,2023-09-02 19:25:57
409,gazli,40.1333,63.45,295.3,22,3,1.11,UZ,2023-09-02 19:25:57
410,bay roberts,47.5999,-53.2648,289.9,83,0,1.34,CA,2023-09-02 19:25:57
411,quthing,-30.4,27.7003,285.1,33,85,1.43,LS,2023-09-02 19:25:58
412,male,4.1748,73.5089,300.12,89,100,8.23,MV,2023-09-02 19:23:19
413,winslow,35.0242,-110.6974,302.25,37,20,2.06,US,2023-09-02 19:25:58
414,torghay,49.6339,63.4981,285.27,82,17,6.47,KZ,2023-09-02 19:25:58
415,egilsstadir,65.2653,-14.3948,283.1,66,0,6.69,IS,2023-09-02 19:25:58
416,shatrovo,56.5167,64.6333,284.19,97,100,3.96,RU,2023-09-02 19:25:59
417,luganville,-15.5333,167.1667,299.75,82,75,4.27,VU,2023-09-02 19:25:59
418,usinsk,65.9939,57.5281,287.36,72,100,2.24,RU,2023-09-02 19:25:59
419,staunton,38.1496,-79.0717,301.85,57,0,3.09,US,2023-09-02 19:21:57
420,novyy urgal,51.0736,132.5642,288.97,82,99,1.48,RU,2023-09-02 19:25:59
421,magistral'nyy,56.1725,107.4458,277.08,72,0,0.8,RU,2023-09-02 19:26:00
422,akureyri,65.6835,-18.0878,284.11,58,75,12.35,IS,2023-09-02 19:26:00
423,carutapera,-1.195,-46.02,299.51,72,94,4.7,BR,2023-09-02 19:26:00
424,walterboro,32.9052,-80.6668,300.4,50,0,0.0,US,2023-09-02 19:18:13
425,gazojak,41.1875,61.4036,296.61,23,40,0.89,TM,2023-09-02 19:26:00
426,sinabang,2.4803,96.3801,298.71,87,100,4.1,ID,2023-09-02 19:26:01
427,tokombere,11.2271,13.4858,298.28,70,21,2.11,NG,2023-09-02 19:26:01
428,zaozersk,69.4005,32.4476,286.23,91,45,1.42,RU,2023-09-02 19:26:01
429,at taj,24.2049,23.2857,301.64,28,0,4.59,LY,2023-09-02 19:26:01
430,nantucket,41.2835,-70.0995,293.15,80,0,6.17,US,2023-09-02 19:26:01
431,lagunas,-5.2269,-75.6753,304.04,49,65,1.41,PE,2023-09-02 19:26:02
432,nenjiang,49.1833,125.2167,284.75,72,100,6.57,CN,2023-09-02 19:26:02
433,sao paulo de olivenca,-3.3783,-68.8725,298.58,89,96,0.78,BR,2023-09-02 19:26:02
434,harper,4.375,-7.7169,298.22,84,72,5.81,LR,2023-09-02 19:22:34
435,cabo san lucas,22.8909,-109.9124,306.27,74,20,5.66,MX,2023-09-02 19:23:09
436,tankara,22.6667,70.7333,299.46,70,0,4.16,IN,2023-09-02 19:26:03
437,jatai,-17.8814,-51.7144,301.04,45,65,2.68,BR,2023-09-02 19:26:03
438,las tablas,7.7667,-80.2833,300.47,99,100,2.31,PA,2023-09-02 19:26:03
439,port hueneme,34.1478,-119.1951,301.92,72,75,5.66,US,2023-09-02 19:22:44
440,nerva,37.6963,-6.5497,291.1,92,89,1.25,ES,2023-09-02 19:26:03
441,yanam,16.7333,82.2167,299.23,90,100,1.37,IN,2023-09-02 19:26:04
442,kuningan,-6.9758,108.4831,290.21,88,62,2.45,ID,2023-09-02 19:26:04
443,nha trang,12.25,109.1833,299.15,77,100,2.33,VN,2023-09-02 19:26:04
444,bhuban,20.8833,85.8333,299.01,90,100,2.31,IN,2023-09-02 19:26:04
445,floro,61.5996,5.0328,285.91,82,100,4.63,NO,2023-09-02 19:26:04
446,woodlake,37.4211,-77.6793,300.05,71,0,2.06,US,2023-09-02 19:26:05
447,el sauzal de rodriguez,31.9,-116.6833,295.05,94,74,2.62,MX,2023-09-02 19:26:05
448,seydi,39.4816,62.9137,294.04,23,0,1.97,TM,2023-09-02 19:26:05
449,astrakhan,46.3497,48.0408,294.08,60,0,3.13,RU,2023-09-02 19:26:05
450,necochea,-38.5473,-58.7368,280.5,77,100,2.63,AR,2023-09-02 19:26:05
451,mocajuba,-2.5842,-49.5072,302.56,45,38,2.17,BR,2023-09-02 19:25:30
452,lala,7.9745,123.7458,299.7,85,72,1.2,PH,2023-09-02 19:26:06
453,praia,14.9215,-23.5087,300.45,83,0,5.14,CV,2023-09-02 19:26:06
454,chapaev,50.2,51.1667,288.24,55,1,3.49,KZ,2023-09-02 19:25:02
455,viedma,-40.8135,-62.9967,278.86,63,13,4.17,AR,2023-09-02 19:26:06
456,lhokseumawe,5.1801,97.1507,298.47,84,100,2.19,ID,2023-09-02 19:26:07
457,lakatoro,-16.0999,167.4164,299.87,80,75,4.25,VU,2023-09-02 19:26:07
458,dhidhdhoo,6.8833,73.1,300.11,78,100,7.6,MV,2023-09-02 19:24:13
459,quelimane,-17.8786,36.8883,296.12,88,40,1.54,MZ,2023-09-02 19:26:07
460,luderitz,-26.6481,15.1594,285.24,63,94,7.12,NA,2023-09-02 19:26:07
461,amahai,-3.3333,128.9167,300.37,81,72,1.24,ID,2023-09-02 19:26:08
462,miranda,3.2499,-76.2281,298.22,85,100,1.78,CO,2023-09-02 19:26:08
463,pionerskiy,54.9508,20.2275,286.06,74,2,5.7,RU,2023-09-02 19:26:08
464,kununurra,-15.7667,128.7333,294.14,83,76,0.51,AU,2023-09-02 19:26:08
465,bouarfa,32.53,-1.95,290.51,80,85,8.1,MA,2023-09-02 19:26:08
466,mersing,2.4312,103.8405,298.1,94,20,2.06,MY,2023-09-02 19:26:09
467,miles city,46.4083,-105.8406,308.69,18,0,8.75,US,2023-09-02 19:25:56
468,trinidad,-14.8333,-64.9,298.14,88,100,2.57,BO,2023-09-02 19:26:09
469,ryotsu-minato,38.0833,138.4333,299.63,77,14,3.43,JP,2023-09-02 19:26:09
470,palmer,42.1584,-72.3287,295.38,66,40,4.12,US,2023-09-02 19:21:45
471,tevriz,57.509,72.4042,284.41,98,100,2.0,RU,2023-09-02 19:26:09
472,kalmunai,7.4167,81.8167,298.23,86,94,8.03,LK,2023-09-02 19:26:10
473,bubaque,11.2833,-15.8333,300.42,80,32,4.6,GW,2023-09-02 19:26:10
474,del rio,29.3627,-100.8968,311.61,23,0,8.94,US,2023-09-02 19:26:10
475,latnaya,51.6586,38.9011,287.09,93,5,2.96,RU,2023-09-02 19:26:10
476,ocean city,39.2776,-74.5746,295.37,71,28,2.68,US,2023-09-02 19:26:10
477,trincomalee,8.5711,81.2335,300.56,74,100,9.02,LK,2023-09-02 19:26:11
478,vershino-darasunskiy,52.35,115.5167,276.68,59,92,4.62,RU,2023-09-02 19:26:11
479,ouesso,1.6136,16.0517,295.22,92,24,1.54,CG,2023-09-02 19:26:11
480,camapua,-19.5314,-54.0439,305.36,37,73,5.31,BR,2023-09-02 19:26:11
481,cidreira,-30.1811,-50.2056,290.63,86,100,3.07,BR,2023-09-02 19:26:12
482,callao,-12.0667,-77.15,295.77,68,100,4.12,PE,2023-09-02 19:22:23
483,boende,-0.2167,20.8667,295.19,98,80,1.84,CD,2023-09-02 19:26:12
484,khandyga,62.6667,135.6,279.09,54,18,1.58,RU,2023-09-02 19:26:12
485,gillette,44.2911,-105.5022,306.5,21,0,7.2,US,2023-09-02 19:22:01
486,remire-montjoly,4.9167,-52.2667,300.17,78,0,3.09,GF,2023-09-02 19:26:13
487,iowa falls,42.5225,-93.2513,306.23,31,0,5.14,US,2023-09-02 19:26:13
488,tindouf,27.6711,-8.1474,295.4,49,60,10.8,DZ,2023-09-02 19:26:14
489,lexington,37.9887,-84.4777,304.15,50,0,2.57,US,2023-09-02 19:24:29
490,brezina,33.0989,1.2608,303.8,27,100,9.88,DZ,2023-09-02 19:26:14
491,arraial do cabo,-22.9661,-42.0278,296.07,78,0,10.29,BR,2023-09-02 19:26:14
492,pisco,-13.7,-76.2167,292.18,77,0,6.69,PE,2023-09-02 19:25:08
493,namtsy,62.7161,129.6658,279.98,55,78,4.75,RU,2023-09-02 19:26:15
494,sao joao da barra,-21.6403,-41.0511,296.2,77,20,8.04,BR,2023-09-02 19:26:15
495,severomorsk,69.0689,33.4162,283.37,85,45,1.29,RU,2023-09-02 19:26:15
496,champua,22.0833,85.6667,298.89,82,100,1.83,IN,2023-09-02 19:26:15
497,alesund,62.4723,6.1549,288.57,76,40,4.12,NO,2023-09-02 19:26:16
498,beneditinos,-5.45,-42.3667,301.31,23,1,2.49,BR,2023-09-02 19:26:16
499,chui,-33.6971,-53.4616,286.05,95,85,4.86,UY,2023-09-02 19:26:16
500,hiratacho,35.4333,132.8167,302.16,83,75,2.06,JP,2023-09-02 19:26:16
501,khanty-mansiysk,61.0042,69.0019,284.21,93,75,3.13,RU,2023-09-02 19:26:16
502,sinjai,-5.1241,120.253,296.96,75,89,1.1,ID,2023-09-02 19:26:17
503,bhinmal,25.0,72.25,299.2,71,0,3.42,IN,2023-09-02 19:26:17
504,tahara,34.6667,137.2667,302.12,69,76,2.01,JP,2023-09-02 19:26:17
505,novyy urengoy,66.0833,76.6333,280.78,90,77,6.29,RU,2023-09-02 19:26:17
506,guangshui,31.6199,113.9978,294.17,85,14,1.76,CN,2023-09-02 19:26:18
507,greenville,35.6127,-77.3663,298.24,67,0,0.0,US,2023-09-02 19:24:35
508,teknaf,20.8624,92.3058,298.98,95,100,2.81,BD,2023-09-02 19:26:18
509,antalaha,-14.9003,50.2788,292.83,86,49,2.83,MG,2023-09-02 19:25:15
510,banjarmasin,-3.3244,114.591,296.23,84,51,1.57,ID,2023-09-02 19:26:18
511,hudiksvall,61.729,17.1036,284.0,90,90,3.08,SE,2023-09-02 19:26:19
512,barra de santo antonio,-9.4047,-35.5072,297.75,83,18,4.86,BR,2023-09-02 19:26:19
513,troitsko-pechorsk,62.7084,56.1964,283.46,89,34,1.12,RU,2023-09-02 19:26:19
514,znamenskoye,57.1281,73.8282,282.89,96,54,1.82,RU,2023-09-02 19:26:19
515,prineville,44.2999,-120.8345,299.33,40,75,5.66,US,2023-09-02 19:26:19
516,luorong,24.4058,109.6086,294.31,91,100,4.69,CN,2023-09-02 19:26:20
517,tionk essil,12.7856,-16.5217,301.13,92,9,3.16,SN,2023-09-02 19:26:20
518,aljezur,37.3191,-8.8033,289.29,93,13,2.5,PT,2023-09-02 19:26:20
519,cape coast,5.1053,-1.2466,297.36,92,100,4.56,GH,2023-09-02 19:26:20
520,pangkalanbuun,-2.6833,111.6167,294.35,92,65,0.9,ID,2023-09-02 19:26:20
521,chos malal,-37.3781,-70.2709,277.54,94,100,0.96,AR,2023-09-02 19:26:21
522,rongelap,11.1635,166.8941,301.19,72,93,1.04,MH,2023-09-02 19:26:21
523,asau,46.4333,26.4,290.66,65,44,1.83,RO,2023-09-02 19:26:21
524,enshi,30.3,109.4833,293.02,93,5,0.59,CN,2023-09-02 19:26:21
525,kudahuvadhoo,2.6708,72.8944,299.63,80,100,7.59,MV,2023-09-02 19:26:21
526,labytnangi,66.6572,66.4183,282.71,94,38,2.74,RU,2023-09-02 19:26:22
527,mathba,22.2855,89.9629,300.82,85,100,1.0,BD,2023-09-02 19:26:22
528,galle,6.0367,80.217,298.0,92,100,5.56,LK,2023-09-02 19:25:43
529,dauphin,51.1494,-100.0502,306.23,25,0,8.75,CA,2023-09-02 19:26:22
530,cocal,-28.6167,-49.35,291.7,84,100,1.66,BR,2023-09-02 19:26:22
531,vesele,47.0148,34.915,291.73,55,8,3.63,UA,2023-09-02 19:26:23
532,klaksvik,62.2266,-6.589,285.66,87,100,8.83,FO,2023-09-02 19:26:23
533,vrangel',42.7297,133.0839,293.55,73,84,1.36,RU,2023-09-02 19:26:23
534,olovyannaya,50.95,115.5667,282.14,82,95,4.59,RU,2023-09-02 19:26:23
535,eastwood,53.0,-1.3,289.34,85,0,3.6,GB,2023-09-02 19:26:24
536,cadale,2.7603,46.3222,297.98,86,23,7.55,SO,2023-09-02 19:26:24
537,lerwick,60.1545,-1.1494,286.15,92,100,10.34,GB,2023-09-02 19:26:24
538,moranbah,-22.0016,148.0466,294.95,46,0,3.23,AU,2023-09-02 19:26:24
539,nuuk,64.1835,-51.7216,276.49,75,40,3.6,GL,2023-09-02 19:26:24
540,lebyazh'ye,55.2689,66.4947,284.41,90,93,4.65,RU,2023-09-02 19:26:25
541,howard springs,-12.497,131.047,299.75,67,84,1.79,AU,2023-09-02 19:26:25
542,igarka,67.4667,86.5833,279.51,93,100,5.16,RU,2023-09-02 19:26:25
543,ewo,-0.8725,14.8206,299.68,70,83,2.68,CG,2023-09-02 19:26:25
544,braniewo,54.3797,19.8196,288.46,80,21,3.83,PL,2023-09-02 19:26:25
545,velikiye luki,56.34,30.5452,288.62,70,100,2.3,RU,2023-09-02 19:26:26
546,san patricio,28.017,-97.5169,308.55,45,57,6.08,US,2023-09-02 19:26:26
547,la plata,-34.9215,-57.9545,283.17,85,98,6.7,AR,2023-09-02 19:26:26
548,heroica matamoros,25.8833,-97.5,307.05,53,0,7.72,MX,2023-09-02 19:22:24
549,lahij,13.1667,44.5833,306.2,36,33,0.49,YE,2023-09-02 19:26:26
550,soc trang,9.6033,105.98,298.44,92,100,3.89,VN,2023-09-02 19:26:27
551,palangkaraya,-2.2,113.8333,294.76,89,36,0.81,ID,2023-09-02 19:26:27
552,prince albert,53.2001,-105.7677,298.12,47,100,3.09,CA,2023-09-02 19:26:27
553,kozhevnikovo,56.2589,83.9714,281.07,80,86,2.0,RU,2023-09-02 19:26:27
554,sacramento,38.4666,-121.3177,297.54,54,100,1.54,US,2023-09-02 19:23:19
555,la ronge,55.1001,-105.2842,294.29,43,100,4.63,CA,2023-09-02 19:26:28
556,buka,40.8108,69.1986,291.06,28,24,0.51,UZ,2023-09-02 19:26:28
557,bagaha,27.1,84.0833,300.38,81,91,1.09,IN,2023-09-02 19:26:28
558,cananea,30.95,-110.3,302.82,33,7,2.94,MX,2023-09-02 19:26:28
559,pacasmayo,-7.4006,-79.5714,294.08,79,35,5.91,PE,2023-09-02 19:26:29
560,keflavik,64.0049,-22.5624,283.39,71,75,14.92,IS,2023-09-02 19:26:29
561,farafangana,-22.8167,47.8333,292.68,91,21,1.97,MG,2023-09-02 19:26:29
562,las khorey,11.1595,48.1967,304.54,56,7,0.07,SO,2023-09-02 19:26:29
563,bathsheba,13.2167,-59.5167,302.49,79,40,4.12,BB,2023-09-02 19:25:59
564,antonio enes,-16.2325,39.9086,295.25,89,0,2.01,MZ,2023-09-02 19:26:30
565,settat,33.0007,-7.6204,291.05,82,2,2.72,MA,2023-09-02 19:26:30
566,sebastopol,44.6,33.5333,294.82,51,62,5.05,UA,2023-09-02 19:26:30
567,tikapur,28.5,81.1333,298.81,87,0,0.79,NP,2023-09-02 19:26:31
568,janakpur,26.7183,85.9065,301.52,80,100,1.06,NP,2023-09-02 19:26:31
569,puerto aysen,-45.4,-72.7,274.61,97,92,1.91,CL,2023-09-02 19:26:31
570,salair,54.2312,85.7972,284.5,82,100,1.03,RU,2023-09-02 19:26:32
571,paragominas,-2.9667,-47.4833,301.23,38,36,1.97,BR,2023-09-02 19:26:33
572,belabo,4.9333,13.3,293.21,100,24,0.91,CM,2023-09-02 19:26:33
573,carnarvon,-24.8667,113.6333,291.99,65,100,5.55,AU,2023-09-02 19:25:21
574,mili,6.0815,171.735,301.91,63,54,1.79,MH,2023-09-02 19:26:33
575,dunay,42.8803,132.3375,293.54,79,73,2.68,RU,2023-09-02 19:26:33
